IssueCommentSentiments_mean,0.7966101694915254
IssueCommentSentiments_stdev,1.013353276332306
IssueParticipantCount_count,25
IssueParticipantCount_mean,1.84
IssueParticipantCount_stdev,0.47258156262526085
IssueCountPositiveComments_count,25
IssueCountPositiveComments_mean,1.36
IssueCountPositiveComments_stdev,1.2543258481484518
IssueCountNegativeComments_count,25
IssueCountNegativeComments_mean,0.2
IssueCountNegativeComments_stdev,0.408248290463863
ACCL,1002.1703296703297
RPCPR,28
RPCIssue,28
issuesAndPRsCentrality_Density,0.09558823529411764
issuesAndPRsCentrality_Community Count,8
issuesAndPRsCentrality_TFN,16
issuesAndPRsCentrality_TFC,41.7910447761194
issuesAndPRsCentrality_NumberHighCentralityAuthors,1
issuesAndPRsCentrality_PercentageHighCentralityAuthors,0.058823529411764705
issuesAndPRsCentrality_Closeness_count,17
issuesAndPRsCentrality_Closeness_mean,0.2617572709664628
issuesAndPRsCentrality_Closeness_stdev,0.18876889274286188
issuesAndPRsCentrality_Betweenness_count,17
issuesAndPRsCentrality_Betweenness_mean,0.029901960784313723
issuesAndPRsCentrality_Betweenness_stdev,0.10379344904838396
issuesAndPRsCentrality_Centrality_count,17
issuesAndPRsCentrality_Centrality_mean,0.09558823529411764
issuesAndPRsCentrality_Centrality_stdev,0.1467713182230819
issuesAndPRsCentrality_CommunityAuthorCount_count,8
issuesAndPRsCentrality_CommunityAuthorCount_mean,2.125
issuesAndPRsCentrality_CommunityAuthorCount_stdev,2.100170061141308
issuesAndPRsCentrality_CommunityAuthorItemCount_count,8
issuesAndPRsCentrality_CommunityAuthorItemCount_mean,41.875
issuesAndPRsCentrality_CommunityAuthorItemCount_stdev,75.4707843189289
NumberActiveExperiencedDevs,0
BusFactorNumber,0.7058823529411765
SponsoredTFC,1.384083044982699
ExperiencedTFC,96.88581314878893
